# Logfile created on 2022-01-07 16:26:45 +0000 by logger.rb/v1.4.2
[2022-01-07T16:26:45+00:00] INFO: Started Chef Infra Zero at chefzero://localhost:1 with repository at /opt/gitlab/embedded
  One version per cookbook

[2022-01-07T16:26:46+00:00] INFO: *** Chef Infra Client 15.17.4 ***
[2022-01-07T16:27:50+00:00] INFO: directory[/opt/gitlab/sv/nginx/log] mode changed to 755
[2022-01-07T16:27:50+00:00] INFO: directory[/opt/gitlab/sv/nginx/log/main] created directory /opt/gitlab/sv/nginx/log/main
[2022-01-07T16:27:50+00:00] INFO: directory[/opt/gitlab/sv/nginx/log/main] owner changed to 0
[2022-01-07T16:27:50+00:00] INFO: directory[/opt/gitlab/sv/nginx/log/main] group changed to 0
[2022-01-07T16:27:50+00:00] INFO: directory[/opt/gitlab/sv/nginx/log/main] mode changed to 755
[2022-01-07T16:27:50+00:00] INFO: template[/opt/gitlab/sv/nginx/log/config] created file /opt/gitlab/sv/nginx/log/config
[2022-01-07T16:27:50+00:00] INFO: template[/opt/gitlab/sv/nginx/log/config] updated file contents /opt/gitlab/sv/nginx/log/config
[2022-01-07T16:27:50+00:00] INFO: template[/opt/gitlab/sv/nginx/log/config] owner changed to 0
[2022-01-07T16:27:50+00:00] INFO: template[/opt/gitlab/sv/nginx/log/config] group changed to 0
[2022-01-07T16:27:50+00:00] INFO: template[/opt/gitlab/sv/nginx/log/config] mode changed to 644
[2022-01-07T16:27:50+00:00] INFO: template[/opt/gitlab/sv/nginx/log/config] sending create action to ruby_block[verify_chown_persisted_on_nginx] (immediate)
[2022-01-07T16:27:50+00:00] INFO: ruby_block[verify_chown_persisted_on_nginx] called
[2022-01-07T16:27:50+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] created file /opt/gitlab/sv/nginx/log/run
[2022-01-07T16:27:50+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] updated file contents /opt/gitlab/sv/nginx/log/run
[2022-01-07T16:27:50+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] owner changed to 0
[2022-01-07T16:27:50+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] group changed to 0
[2022-01-07T16:27:50+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] mode changed to 755
[2022-01-07T16:27:50+00:00] INFO: directory[/opt/gitlab/sv/nginx/env] created directory /opt/gitlab/sv/nginx/env
[2022-01-07T16:27:50+00:00] INFO: directory[/opt/gitlab/sv/nginx/env] owner changed to 0
[2022-01-07T16:27:50+00:00] INFO: directory[/opt/gitlab/sv/nginx/env] group changed to 0
[2022-01-07T16:27:50+00:00] INFO: directory[/opt/gitlab/sv/nginx/env] mode changed to 755
[2022-01-07T16:27:50+00:00] INFO: directory[/opt/gitlab/sv/nginx/control] created directory /opt/gitlab/sv/nginx/control
[2022-01-07T16:27:50+00:00] INFO: directory[/opt/gitlab/sv/nginx/control] owner changed to 0
[2022-01-07T16:27:50+00:00] INFO: directory[/opt/gitlab/sv/nginx/control] group changed to 0
[2022-01-07T16:27:50+00:00] INFO: directory[/opt/gitlab/sv/nginx/control] mode changed to 755
[2022-01-07T16:27:50+00:00] INFO: link[/opt/gitlab/init/nginx] created
[2022-01-07T16:27:50+00:00] INFO: template[/opt/gitlab/sv/nginx/run] sending run action to ruby_block[restart_service] (delayed)
[2022-01-07T16:27:50+00:00] INFO: template[/opt/gitlab/sv/nginx/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2022-01-07T16:27:50+00:00] INFO: link[/opt/gitlab/service/nginx] created
[2022-01-07T16:27:54+00:00] INFO: ruby_block[wait for nginx service socket] called
[2022-01-07T16:27:55+00:00] INFO: ruby_block[reload_log_service] called
[2022-01-07T16:27:55+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2022-01-07T16:27:55+00:00] INFO: ruby_block[restart_log_service] called
[2022-01-07T16:27:55+00:00] INFO: template[/opt/gitlab/etc/gitlab-healthcheck-rc] created file /opt/gitlab/etc/gitlab-healthcheck-rc
[2022-01-07T16:27:55+00:00] INFO: template[/opt/gitlab/etc/gitlab-healthcheck-rc] updated file contents /opt/gitlab/etc/gitlab-healthcheck-rc
[2022-01-07T16:27:55+00:00] INFO: template[/opt/gitlab/etc/gitlab-healthcheck-rc] owner changed to 0
[2022-01-07T16:27:55+00:00] INFO: template[/opt/gitlab/etc/gitlab-healthcheck-rc] group changed to 0
[2022-01-07T16:27:55+00:00] INFO: directory[/opt/gitlab/etc/gitlab-exporter/env] created directory /opt/gitlab/etc/gitlab-exporter/env
[2022-01-07T16:27:55+00:00] INFO: file[/opt/gitlab/etc/gitlab-exporter/env/LD_PRELOAD] created file /opt/gitlab/etc/gitlab-exporter/env/LD_PRELOAD
[2022-01-07T16:27:55+00:00] INFO: file[/opt/gitlab/etc/gitlab-exporter/env/LD_PRELOAD] updated file contents /opt/gitlab/etc/gitlab-exporter/env/LD_PRELOAD
[2022-01-07T16:27:55+00:00] INFO: file[/opt/gitlab/etc/gitlab-exporter/env/MALLOC_CONF] created file /opt/gitlab/etc/gitlab-exporter/env/MALLOC_CONF
[2022-01-07T16:27:55+00:00] INFO: file[/opt/gitlab/etc/gitlab-exporter/env/MALLOC_CONF] updated file contents /opt/gitlab/etc/gitlab-exporter/env/MALLOC_CONF
[2022-01-07T16:27:55+00:00] INFO: file[/opt/gitlab/etc/gitlab-exporter/env/RUBY_GC_HEAP_INIT_SLOTS] created file /opt/gitlab/etc/gitlab-exporter/env/RUBY_GC_HEAP_INIT_SLOTS
[2022-01-07T16:27:55+00:00] INFO: file[/opt/gitlab/etc/gitlab-exporter/env/RUBY_GC_HEAP_INIT_SLOTS] updated file contents /opt/gitlab/etc/gitlab-exporter/env/RUBY_GC_HEAP_INIT_SLOTS
[2022-01-07T16:27:56+00:00] INFO: file[/opt/gitlab/etc/gitlab-exporter/env/RUBY_GC_HEAP_FREE_SLOTS_MIN_RATIO] created file /opt/gitlab/etc/gitlab-exporter/env/RUBY_GC_HEAP_FREE_SLOTS_MIN_RATIO
[2022-01-07T16:27:56+00:00] INFO: file[/opt/gitlab/etc/gitlab-exporter/env/RUBY_GC_HEAP_FREE_SLOTS_MIN_RATIO] updated file contents /opt/gitlab/etc/gitlab-exporter/env/RUBY_GC_HEAP_FREE_SLOTS_MIN_RATIO
[2022-01-07T16:27:56+00:00] INFO: file[/opt/gitlab/etc/gitlab-exporter/env/RUBY_GC_HEAP_FREE_SLOTS_MAX_RATIO] created file /opt/gitlab/etc/gitlab-exporter/env/RUBY_GC_HEAP_FREE_SLOTS_MAX_RATIO
[2022-01-07T16:27:56+00:00] INFO: file[/opt/gitlab/etc/gitlab-exporter/env/RUBY_GC_HEAP_FREE_SLOTS_MAX_RATIO] updated file contents /opt/gitlab/etc/gitlab-exporter/env/RUBY_GC_HEAP_FREE_SLOTS_MAX_RATIO
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter] created directory /opt/gitlab/sv/gitlab-exporter
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter] owner changed to 0
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter] group changed to 0
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter] mode changed to 755
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/run] created file /opt/gitlab/sv/gitlab-exporter/run
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/run] updated file contents /opt/gitlab/sv/gitlab-exporter/run
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/run] owner changed to 0
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/run] group changed to 0
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/run] mode changed to 755
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/log] created directory /opt/gitlab/sv/gitlab-exporter/log
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/log] owner changed to 0
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/log] group changed to 0
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/log] mode changed to 755
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/log/main] created directory /opt/gitlab/sv/gitlab-exporter/log/main
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/log/main] owner changed to 0
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/log/main] group changed to 0
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/log/main] mode changed to 755
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/config] created file /opt/gitlab/sv/gitlab-exporter/log/config
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/config] updated file contents /opt/gitlab/sv/gitlab-exporter/log/config
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/config] owner changed to 0
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/config] group changed to 0
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/config] mode changed to 644
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/config] sending create action to ruby_block[verify_chown_persisted_on_gitlab-exporter] (immediate)
[2022-01-07T16:27:56+00:00] INFO: ruby_block[verify_chown_persisted_on_gitlab-exporter] called
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/run] created file /opt/gitlab/sv/gitlab-exporter/log/run
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/run] updated file contents /opt/gitlab/sv/gitlab-exporter/log/run
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/run] owner changed to 0
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/run] group changed to 0
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/run] mode changed to 755
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/env] created directory /opt/gitlab/sv/gitlab-exporter/env
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/env] owner changed to 0
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/env] group changed to 0
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/env] mode changed to 755
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/control] created directory /opt/gitlab/sv/gitlab-exporter/control
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/control] owner changed to 0
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/control] group changed to 0
[2022-01-07T16:27:56+00:00] INFO: directory[/opt/gitlab/sv/gitlab-exporter/control] mode changed to 755
[2022-01-07T16:27:56+00:00] INFO: link[/opt/gitlab/init/gitlab-exporter] created
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/run] sending run action to ruby_block[restart_service] (delayed)
[2022-01-07T16:27:56+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2022-01-07T16:27:56+00:00] INFO: link[/opt/gitlab/service/gitlab-exporter] created
[2022-01-07T16:28:00+00:00] INFO: ruby_block[wait for gitlab-exporter service socket] called
[2022-01-07T16:28:00+00:00] INFO: ruby_block[reload_log_service] called
[2022-01-07T16:28:00+00:00] INFO: template[/opt/gitlab/sv/gitlab-exporter/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2022-01-07T16:28:01+00:00] INFO: ruby_block[restart_log_service] called
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/etc/redis-exporter/env] created directory /opt/gitlab/etc/redis-exporter/env
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/etc/redis-exporter/env] owner changed to 997
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/etc/redis-exporter/env] mode changed to 700
[2022-01-07T16:28:01+00:00] INFO: file[/opt/gitlab/etc/redis-exporter/env/SSL_CERT_DIR] created file /opt/gitlab/etc/redis-exporter/env/SSL_CERT_DIR
[2022-01-07T16:28:01+00:00] INFO: file[/opt/gitlab/etc/redis-exporter/env/SSL_CERT_DIR] updated file contents /opt/gitlab/etc/redis-exporter/env/SSL_CERT_DIR
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter] created directory /opt/gitlab/sv/redis-exporter
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter] owner changed to 0
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter] group changed to 0
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter] mode changed to 755
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/run] created file /opt/gitlab/sv/redis-exporter/run
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/run] updated file contents /opt/gitlab/sv/redis-exporter/run
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/run] owner changed to 0
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/run] group changed to 0
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/run] mode changed to 755
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter/log] created directory /opt/gitlab/sv/redis-exporter/log
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter/log] owner changed to 0
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter/log] group changed to 0
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter/log] mode changed to 755
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter/log/main] created directory /opt/gitlab/sv/redis-exporter/log/main
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter/log/main] owner changed to 0
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter/log/main] group changed to 0
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter/log/main] mode changed to 755
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/log/config] created file /opt/gitlab/sv/redis-exporter/log/config
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/log/config] updated file contents /opt/gitlab/sv/redis-exporter/log/config
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/log/config] owner changed to 0
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/log/config] group changed to 0
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/log/config] mode changed to 644
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/log/config] sending create action to ruby_block[verify_chown_persisted_on_redis-exporter] (immediate)
[2022-01-07T16:28:01+00:00] INFO: ruby_block[verify_chown_persisted_on_redis-exporter] called
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/log/run] created file /opt/gitlab/sv/redis-exporter/log/run
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/log/run] updated file contents /opt/gitlab/sv/redis-exporter/log/run
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/log/run] owner changed to 0
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/log/run] group changed to 0
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/log/run] mode changed to 755
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter/env] created directory /opt/gitlab/sv/redis-exporter/env
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter/env] owner changed to 0
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter/env] group changed to 0
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter/env] mode changed to 755
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter/control] created directory /opt/gitlab/sv/redis-exporter/control
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter/control] owner changed to 0
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter/control] group changed to 0
[2022-01-07T16:28:01+00:00] INFO: directory[/opt/gitlab/sv/redis-exporter/control] mode changed to 755
[2022-01-07T16:28:01+00:00] INFO: link[/opt/gitlab/init/redis-exporter] created
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/run] sending run action to ruby_block[restart_service] (delayed)
[2022-01-07T16:28:01+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2022-01-07T16:28:01+00:00] INFO: link[/opt/gitlab/service/redis-exporter] created
[2022-01-07T16:28:07+00:00] INFO: ruby_block[wait for redis-exporter service socket] called
[2022-01-07T16:28:08+00:00] INFO: ruby_block[reload_log_service] called
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/redis-exporter/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2022-01-07T16:28:08+00:00] INFO: ruby_block[restart_log_service] called
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/etc/prometheus/env] created directory /opt/gitlab/etc/prometheus/env
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/etc/prometheus/env] owner changed to 992
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/etc/prometheus/env] mode changed to 700
[2022-01-07T16:28:08+00:00] INFO: file[/opt/gitlab/etc/prometheus/env/SSL_CERT_DIR] created file /opt/gitlab/etc/prometheus/env/SSL_CERT_DIR
[2022-01-07T16:28:08+00:00] INFO: file[/opt/gitlab/etc/prometheus/env/SSL_CERT_DIR] updated file contents /opt/gitlab/etc/prometheus/env/SSL_CERT_DIR
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus] created directory /opt/gitlab/sv/prometheus
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus] owner changed to 0
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus] group changed to 0
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus] mode changed to 755
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/run] created file /opt/gitlab/sv/prometheus/run
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/run] updated file contents /opt/gitlab/sv/prometheus/run
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/run] owner changed to 0
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/run] group changed to 0
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/run] mode changed to 755
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus/log] created directory /opt/gitlab/sv/prometheus/log
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus/log] owner changed to 0
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus/log] group changed to 0
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus/log] mode changed to 755
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus/log/main] created directory /opt/gitlab/sv/prometheus/log/main
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus/log/main] owner changed to 0
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus/log/main] group changed to 0
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus/log/main] mode changed to 755
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/config] created file /opt/gitlab/sv/prometheus/log/config
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/config] updated file contents /opt/gitlab/sv/prometheus/log/config
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/config] owner changed to 0
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/config] group changed to 0
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/config] mode changed to 644
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/config] sending create action to ruby_block[verify_chown_persisted_on_prometheus] (immediate)
[2022-01-07T16:28:08+00:00] INFO: ruby_block[verify_chown_persisted_on_prometheus] called
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/run] created file /opt/gitlab/sv/prometheus/log/run
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/run] updated file contents /opt/gitlab/sv/prometheus/log/run
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/run] owner changed to 0
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/run] group changed to 0
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/run] mode changed to 755
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus/env] created directory /opt/gitlab/sv/prometheus/env
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus/env] owner changed to 0
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus/env] group changed to 0
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus/env] mode changed to 755
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus/control] created directory /opt/gitlab/sv/prometheus/control
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus/control] owner changed to 0
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus/control] group changed to 0
[2022-01-07T16:28:08+00:00] INFO: directory[/opt/gitlab/sv/prometheus/control] mode changed to 755
[2022-01-07T16:28:08+00:00] INFO: link[/opt/gitlab/init/prometheus] created
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/run] sending run action to ruby_block[restart_service] (delayed)
[2022-01-07T16:28:08+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2022-01-07T16:28:08+00:00] INFO: link[/opt/gitlab/service/prometheus] created
[2022-01-07T16:28:12+00:00] INFO: ruby_block[wait for prometheus service socket] called
[2022-01-07T16:28:12+00:00] INFO: ruby_block[reload_log_service] called
[2022-01-07T16:28:12+00:00] INFO: template[/opt/gitlab/sv/prometheus/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2022-01-07T16:28:13+00:00] INFO: ruby_block[restart_log_service] called
[2022-01-07T16:28:13+00:00] INFO: directory[/opt/gitlab/etc/alertmanager/env] created directory /opt/gitlab/etc/alertmanager/env
[2022-01-07T16:28:13+00:00] INFO: directory[/opt/gitlab/etc/alertmanager/env] owner changed to 992
[2022-01-07T16:28:13+00:00] INFO: directory[/opt/gitlab/etc/alertmanager/env] mode changed to 700
[2022-01-07T16:28:14+00:00] INFO: file[/opt/gitlab/etc/alertmanager/env/SSL_CERT_DIR] created file /opt/gitlab/etc/alertmanager/env/SSL_CERT_DIR
[2022-01-07T16:28:14+00:00] INFO: file[/opt/gitlab/etc/alertmanager/env/SSL_CERT_DIR] updated file contents /opt/gitlab/etc/alertmanager/env/SSL_CERT_DIR
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager] created directory /opt/gitlab/sv/alertmanager
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager] owner changed to 0
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager] group changed to 0
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager] mode changed to 755
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/run] created file /opt/gitlab/sv/alertmanager/run
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/run] updated file contents /opt/gitlab/sv/alertmanager/run
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/run] owner changed to 0
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/run] group changed to 0
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/run] mode changed to 755
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/log] created directory /opt/gitlab/sv/alertmanager/log
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/log] owner changed to 0
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/log] group changed to 0
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/log] mode changed to 755
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/log/main] created directory /opt/gitlab/sv/alertmanager/log/main
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/log/main] owner changed to 0
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/log/main] group changed to 0
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/log/main] mode changed to 755
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/config] created file /opt/gitlab/sv/alertmanager/log/config
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/config] updated file contents /opt/gitlab/sv/alertmanager/log/config
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/config] owner changed to 0
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/config] group changed to 0
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/config] mode changed to 644
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/config] sending create action to ruby_block[verify_chown_persisted_on_alertmanager] (immediate)
[2022-01-07T16:28:14+00:00] INFO: ruby_block[verify_chown_persisted_on_alertmanager] called
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/run] created file /opt/gitlab/sv/alertmanager/log/run
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/run] updated file contents /opt/gitlab/sv/alertmanager/log/run
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/run] owner changed to 0
